Region,Year,0 to 10 km,>10 to 20 km,>20 to 50km,Population Density,Total Road Area,Total Greenery Area,Public Transport Travel,Private Transport Travel
GM1663,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1663,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1663,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1663,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1663,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0025,2006,-1.0,-1.0,-1.0,156.0,215.0,6.0,-1.0,-1.0
GM0025,2007,-1.0,-1.0,-1.0,156.0,-1.0,-1.0,-1.0,-1.0
GM0025,2008,-1.0,-1.0,-1.0,158.0,212.0,6.0,-1.0,-1.0
GM0025,2009,-1.0,-1.0,-1.0,160.0,-1.0,-1.0,-1.0,-1.0
GM0025,2010,-1.0,-1.0,-1.0,162.0,220.0,6.0,-1.0,-1.0
GM0025,2011,-1.0,-1.0,-1.0,162.0,-1.0,-1.0,-1.0,-1.0
GM0025,2012,-1.0,-1.0,-1.0,161.0,219.0,6.0,-1.0,-1.0
GM0025,2013,0.024416135881104,0.138004246284501,0.8375796178343949,161.0,-1.0,-1.0,-1.0,-1.0
GM0025,2014,-1.0,-1.0,-1.0,161.0,-1.0,-1.0,-1.0,-1.0
GM0025,2015,-1.0,-1.0,-1.0,160.0,219.0,6.0,-1.0,-1.0
GM0025,2016,-1.0,-1.0,-1.0,160.0,-1.0,-1.0,-1.0,-1.0
GM0025,2017,0.0230202578268876,0.1344383057090239,0.8425414364640884,161.0,-1.0,-1.0,-1.0,-1.0
GM0025,2018,0.0228392297357814,0.1339005821764442,0.8432601880877743,163.0,-1.0,-1.0,-1.0,-1.0
GM0025,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0025,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0025,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0025,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0025,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2006,-1.0,-1.0,-1.0,1890.0,363.0,191.0,-1.0,-1.0
Noord-Holland,2007,-1.0,-1.0,-1.0,1905.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2008,-1.0,-1.0,-1.0,1925.0,369.0,187.0,-1.0,-1.0
Noord-Holland,2009,-1.0,-1.0,-1.0,1950.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2010,-1.0,-1.0,-1.0,1968.0,349.0,181.0,-1.0,-1.0
Noord-Holland,2011,-1.0,-1.0,-1.0,1989.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2012,-1.0,-1.0,-1.0,2007.0,352.0,200.0,-1.0,-1.0
Noord-Holland,2013,0.0367462311557788,0.0829145728643216,0.8803391959798996,2024.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2014,-1.0,-1.0,-1.0,2037.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2015,-1.0,-1.0,-1.0,2048.0,347.0,200.0,-1.0,-1.0
Noord-Holland,2016,-1.0,-1.0,-1.0,2064.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2017,0.0392857142857142,0.0758241758241758,0.88489010989011,2080.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2018,0.038917089678511,0.0789622109419063,0.8821206993795826,2097.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2019,0.0397042716319824,0.0791347207009857,0.8811610076670319,2110.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2020,0.0389539634976845,0.0809043857259602,0.8801416507763552,2123.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2021,-1.0,-1.0,-1.0,2124.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2022,-1.0,-1.0,-1.0,2131.0,-1.0,-1.0,-1.0,-1.0
Noord-Holland,2023,-1.0,-1.0,-1.0,2165.0,-1.0,-1.0,-1.0,-1.0
GM0993,2006,-1.0,-1.0,-1.0,200.0,82.0,0.0,-1.0,-1.0
GM0993,2007,-1.0,-1.0,-1.0,199.0,-1.0,-1.0,-1.0,-1.0
GM0993,2008,-1.0,-1.0,-1.0,200.0,83.0,0.0,-1.0,-1.0
GM0993,2009,-1.0,-1.0,-1.0,202.0,-1.0,-1.0,-1.0,-1.0
GM0993,2010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0993,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Limburg,2006,-1.0,-1.0,-1.0,465.0,376.0,70.0,-1.0,-1.0
Limburg,2007,-1.0,-1.0,-1.0,464.0,-1.0,-1.0,-1.0,-1.0
Limburg,2008,-1.0,-1.0,-1.0,462.0,382.0,73.0,-1.0,-1.0
Limburg,2009,-1.0,-1.0,-1.0,463.0,-1.0,-1.0,-1.0,-1.0
Limburg,2010,-1.0,-1.0,-1.0,464.0,398.0,69.0,-1.0,-1.0
Limburg,2011,-1.0,-1.0,-1.0,465.0,-1.0,-1.0,-1.0,-1.0
Limburg,2012,-1.0,-1.0,-1.0,466.0,400.0,69.0,-1.0,-1.0
Limburg,2013,0.2833675564681724,0.3935660506502395,0.3230663928815879,465.0,-1.0,-1.0,-1.0,-1.0
Limburg,2014,-1.0,-1.0,-1.0,466.0,-1.0,-1.0,-1.0,-1.0
Limburg,2015,-1.0,-1.0,-1.0,468.0,391.0,80.0,-1.0,-1.0
Limburg,2016,-1.0,-1.0,-1.0,470.0,-1.0,-1.0,-1.0,-1.0
Limburg,2017,0.2976117575015309,0.3833435394978567,0.3190447030006124,475.0,-1.0,-1.0,-1.0,-1.0
Limburg,2018,0.2888755980861244,0.3708133971291866,0.340311004784689,478.0,-1.0,-1.0,141.87499999999997,3208.240000000002
Limburg,2019,0.2870813397129186,0.3690191387559809,0.3438995215311005,478.0,-1.0,-1.0,101.77,3247.360000000001
Limburg,2020,0.2877111240535818,0.3628421665695981,0.34944670937682,480.0,-1.0,-1.0,-1.0,2766.530000000003
Limburg,2021,-1.0,-1.0,-1.0,479.0,-1.0,-1.0,31.585,2685.845000000002
Limburg,2022,-1.0,-1.0,-1.0,483.0,-1.0,-1.0,46.625,2949.5700000000006
Limburg,2023,-1.0,-1.0,-1.0,488.0,-1.0,-1.0,53.650000000000006,3257.400000000002
Noord-Brabant,2006,-1.0,-1.0,-1.0,173.0,249.0,10.0,-1.0,-1.0
Noord-Brabant,2007,-1.0,-1.0,-1.0,173.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2008,-1.0,-1.0,-1.0,174.0,253.0,8.0,-1.0,-1.0
Noord-Brabant,2009,-1.0,-1.0,-1.0,175.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2010,-1.0,-1.0,-1.0,175.0,255.0,8.0,-1.0,-1.0
Noord-Brabant,2011,-1.0,-1.0,-1.0,176.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2012,-1.0,-1.0,-1.0,176.0,251.0,12.0,-1.0,-1.0
Noord-Brabant,2013,-1.0,-1.0,-1.0,176.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2014,-1.0,-1.0,-1.0,177.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2015,-1.0,-1.0,-1.0,177.0,248.0,6.0,-1.0,-1.0
Noord-Brabant,2016,-1.0,-1.0,-1.0,178.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2017,0.0490078171978352,0.1769392663860493,0.7740529164161154,179.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2018,0.0466214222484508,0.1733549719681321,0.7800236057834169,178.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2019,0.0457960127130886,0.1717711644033516,0.7824328228835596,179.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2020,0.0451359686010653,0.1640033641715727,0.7908606672273619,181.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2021,-1.0,-1.0,-1.0,182.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2022,-1.0,-1.0,-1.0,185.0,-1.0,-1.0,-1.0,-1.0
Noord-Brabant,2023,-1.0,-1.0,-1.0,187.0,-1.0,-1.0,-1.0,-1.0
GM0941,2006,-1.0,-1.0,-1.0,295.0,69.0,6.0,-1.0,-1.0
GM0941,2007,-1.0,-1.0,-1.0,296.0,-1.0,-1.0,-1.0,-1.0
GM0941,2008,-1.0,-1.0,-1.0,300.0,71.0,6.0,-1.0,-1.0
GM0941,2009,-1.0,-1.0,-1.0,302.0,-1.0,-1.0,-1.0,-1.0
GM0941,2010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0941,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2006,-1.0,-1.0,-1.0,201.0,251.0,20.0,-1.0,-1.0
GM0083,2007,-1.0,-1.0,-1.0,200.0,-1.0,-1.0,-1.0,-1.0
GM0083,2008,-1.0,-1.0,-1.0,199.0,248.0,20.0,-1.0,-1.0
GM0083,2009,-1.0,-1.0,-1.0,199.0,-1.0,-1.0,-1.0,-1.0
GM0083,2010,-1.0,-1.0,-1.0,200.0,269.0,24.0,-1.0,-1.0
GM0083,2011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0083,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2011,-1.0,-1.0,-1.0,200.0,-1.0,-1.0,-1.0,-1.0
GM1908,2012,-1.0,-1.0,-1.0,200.0,262.0,25.0,-1.0,-1.0
GM1908,2013,0.1195542046605876,0.243161094224924,0.6372847011144884,199.0,-1.0,-1.0,-1.0,-1.0
GM1908,2014,-1.0,-1.0,-1.0,199.0,-1.0,-1.0,-1.0,-1.0
GM1908,2015,-1.0,-1.0,-1.0,198.0,251.0,23.0,-1.0,-1.0
GM1908,2016,-1.0,-1.0,-1.0,197.0,-1.0,-1.0,-1.0,-1.0
GM1908,2017,0.1119266055045871,0.2357798165137614,0.6522935779816513,195.0,-1.0,-1.0,-1.0,-1.0
GM1908,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1908,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1987,2006,-1.0,-1.0,-1.0,157.0,236.0,38.0,-1.0,-1.0
GM1987,2007,-1.0,-1.0,-1.0,156.0,-1.0,-1.0,-1.0,-1.0
GM1987,2008,-1.0,-1.0,-1.0,156.0,237.0,38.0,-1.0,-1.0
GM1987,2009,-1.0,-1.0,-1.0,156.0,-1.0,-1.0,-1.0,-1.0
GM1987,2010,-1.0,-1.0,-1.0,156.0,241.0,37.0,-1.0,-1.0
GM1987,2011,-1.0,-1.0,-1.0,154.0,-1.0,-1.0,-1.0,-1.0
GM1987,2012,-1.0,-1.0,-1.0,154.0,237.0,37.0,-1.0,-1.0
GM1987,2013,0.0570175438596491,0.0855263157894736,0.8574561403508771,154.0,-1.0,-1.0,-1.0,-1.0
GM1987,2014,-1.0,-1.0,-1.0,153.0,-1.0,-1.0,-1.0,-1.0
GM1987,2015,-1.0,-1.0,-1.0,152.0,237.0,37.0,-1.0,-1.0
GM1987,2016,-1.0,-1.0,-1.0,152.0,-1.0,-1.0,-1.0,-1.0
GM1987,2017,0.0523932729624838,0.0815006468305304,0.8661060802069859,152.0,-1.0,-1.0,-1.0,-1.0
GM1987,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1987,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1987,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1987,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1987,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM1987,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2006,-1.0,-1.0,-1.0,106.0,483.0,10.0,-1.0,-1.0
Drenthe,2007,-1.0,-1.0,-1.0,105.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2008,-1.0,-1.0,-1.0,105.0,484.0,10.0,-1.0,-1.0
Drenthe,2009,-1.0,-1.0,-1.0,105.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2010,-1.0,-1.0,-1.0,105.0,491.0,8.0,-1.0,-1.0
Drenthe,2011,-1.0,-1.0,-1.0,105.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2012,-1.0,-1.0,-1.0,106.0,491.0,8.0,-1.0,-1.0
Drenthe,2013,0.0625,0.0604166666666666,0.8770833333333333,106.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2014,-1.0,-1.0,-1.0,105.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2015,-1.0,-1.0,-1.0,105.0,495.0,8.0,-1.0,-1.0
Drenthe,2016,-1.0,-1.0,-1.0,106.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2017,0.060414788097385,0.0563570784490531,0.8832281334535618,106.0,-1.0,-1.0,-1.0,-1.0
Drenthe,2018,0.0590048436811977,0.055041831792162,0.8859533245266402,107.0,-1.0,-1.0,-1.0,3136.570000000001
Drenthe,2019,0.0623376623376623,0.0567099567099567,0.8809523809523809,107.0,-1.0,-1.0,-1.0,2989.6799999999994
Drenthe,2020,0.0639632107023411,0.0597826086956521,0.8762541806020067,108.0,-1.0,-1.0,-1.0,2353.425000000001
Drenthe,2021,-1.0,-1.0,-1.0,109.0,-1.0,-1.0,-1.0,2484.3100000000013
Drenthe,2022,-1.0,-1.0,-1.0,109.0,-1.0,-1.0,-1.0,2537.94
Drenthe,2023,-1.0,-1.0,-1.0,110.0,-1.0,-1.0,-1.0,2793.1499999999983
Zeeland,2006,-1.0,-1.0,-1.0,1320.0,205.0,97.0,-1.0,-1.0
Zeeland,2007,-1.0,-1.0,-1.0,1318.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2008,-1.0,-1.0,-1.0,1312.0,206.0,91.0,-1.0,-1.0
Zeeland,2009,-1.0,-1.0,-1.0,1309.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2010,-1.0,-1.0,-1.0,1307.0,207.0,88.0,-1.0,-1.0
Zeeland,2011,-1.0,-1.0,-1.0,1303.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2012,-1.0,-1.0,-1.0,1302.0,187.0,78.0,-1.0,-1.0
Zeeland,2013,0.287719298245614,0.1157894736842105,0.5964912280701754,1300.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2014,-1.0,-1.0,-1.0,1300.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2015,-1.0,-1.0,-1.0,1301.0,182.0,78.0,-1.0,-1.0
Zeeland,2016,-1.0,-1.0,-1.0,1298.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2017,0.2671009771986971,0.1254071661237785,0.6074918566775245,1296.0,-1.0,-1.0,-1.0,-1.0
Zeeland,2018,0.2696078431372549,0.1290849673202614,0.6013071895424836,1296.0,-1.0,-1.0,-1.0,2656.76
Zeeland,2019,0.2639751552795031,0.1288819875776397,0.6071428571428571,1293.0,-1.0,-1.0,-1.0,2656.76
Zeeland,2020,0.2614678899082568,0.1207951070336391,0.6177370030581039,1293.0,-1.0,-1.0,-1.0,2078.1749999999997
Zeeland,2021,-1.0,-1.0,-1.0,1293.0,-1.0,-1.0,-1.0,2169.42
Zeeland,2022,-1.0,-1.0,-1.0,1297.0,-1.0,-1.0,-1.0,2367.4600000000005
Zeeland,2023,-1.0,-1.0,-1.0,1314.0,-1.0,-1.0,-1.0,2525.9
GM0559,2006,-1.0,-1.0,-1.0,289.0,226.0,31.0,-1.0,-1.0
GM0559,2007,-1.0,-1.0,-1.0,291.0,-1.0,-1.0,-1.0,-1.0
GM0559,2008,-1.0,-1.0,-1.0,289.0,229.0,29.0,-1.0,-1.0
GM0559,2009,-1.0,-1.0,-1.0,295.0,-1.0,-1.0,-1.0,-1.0
GM0559,2010,-1.0,-1.0,-1.0,295.0,220.0,33.0,-1.0,-1.0
GM0559,2011,-1.0,-1.0,-1.0,297.0,-1.0,-1.0,-1.0,-1.0
GM0559,2012,-1.0,-1.0,-1.0,297.0,211.0,32.0,-1.0,-1.0
GM0559,2013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
GM0559,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2013,0.089828897338403,0.3711977186311787,0.5389733840304183,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2017,0.0904214559386973,0.4077723043240284,0.5018062397372742,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2018,0.0899631476262735,0.3963797962280512,0.5136570561456753,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2019,0.0874762005500317,0.3876665961497779,0.5248572033001904,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2020,0.0889795918367346,0.3820408163265306,0.5289795918367347,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Delfland,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2013,0.024402390438247,0.100597609561753,0.875,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2017,0.0229007633587786,0.1037269869779973,0.8733722496632241,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2018,0.0231542158147662,0.1026649191786806,0.874180865006553,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2019,0.0230735742272529,0.1057901610796691,0.8711362646930779,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2020,0.0223063973063973,0.1026936026936026,0.875,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Drenthe,2023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2018,0.0469924812030075,0.3677944862155388,0.5852130325814536,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2019,0.052930056710775,0.3667296786389414,0.5803402646502835,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2020,0.0551132884262094,0.3655848132271892,0.5793018983466013,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Midden-Groningen,2022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
